id	emotion
2731_0094_A_1100	0,0,0,0,0,0
2731_0095_A_1101	0,0,0,0,0,0
2731_0095_A_1102	0,0,0,0,0,0
2731_0095_A_1103	0,0,0,0,0,0
2731_0096_A_1106	0,0,0,0,0,0
2731_0096_A_1107	0,0,0,0,0,0
2731_0096_A_1108	0,0,0,0,0,0
2731_0097_A_1109	0,0,0,0,0,0
2731_0097_A_1110	0,0,0,0,0,0
2731_0097_A_1113	0,0,0,0,0,0
2731_0098_A_1115	0,0,0,0,0,0
2731_0098_A_1116	0,0,0,0,0,0
2731_0098_A_1117	0,0,0,0,0,0
2731_0098_A_1118	0,0,0,0,0,0
2731_0098_A_1119	0,0,0,0,0,0
2731_0099_A_1120	0,0,0,0,0,0
2731_0099_A_1121	0,0,0,0,0,0
2731_0099_A_1122	0,0,0,0,0,0
2731_0099_A_1123	0,0,0,0,0,0
2731_0096_A_1104	0,0,0,0,0,0
2731_0096_A_1105	0,0,0,0,0,0
2731_0100_A_1135	0,0,0,0,0,0
2731_0100_A_1136	0,0,0,0,0,0
2731_0100_A_1137	0,0,0,0,0,0
2731_0100_A_1139	0,0,0,0,0,0
2731_0100_A_1140	0,0,0,0,0,0
2731_0100_A_1141	0,0,0,0,0,0
2731_0101_A_1142	0,0,0,0,0,0
2731_0101_A_1143	0,0,0,0,0,0
2731_0101_A_1144	0,0,0,0,0,0
2731_0101_A_1146	0,0,0,0,0,0
2731_0101_A_1148	0,0,0,0,0,0
2731_0101_A_1149	0,0,0,0,0,0
2731_0102_A_1150	0,0,0,0,0,0
2731_0102_A_1151	0,0,0,0,0,0
2731_0102_A_1152	0,0,0,0,0,0
2731_0102_A_1153	0,0,0,0,0,0
2731_0102_A_1154	0,0,0,0,0,0
2731_0103_A_1155	0,0,0,0,0,0
2731_0104_A_1163	0,0,0,0,0,0
2731_0103_A_1156	0,0,0,0,0,0
2731_0103_A_1157	0,0,0,0,0,0
2731_0103_A_1158	0,0,0,0,0,0
2731_0103_A_1159	0,0,0,0,0,0
2731_0103_A_1160	0,0,0,0,0,0
2731_0104_A_1164	0,0,0,0,0,0
2731_0104_A_1165	0,0,0,0,0,0
2731_0104_A_1166	0,0,0,0,0,0
2731_0104_A_1167	0,0,0,0,0,0
2731_0105_A_1169	0,0,0,0,0,0
2731_0105_A_1170	0,0,0,0,0,0
2731_0105_A_1171	0,0,0,0,0,0
2731_0105_A_1172	0,0,0,0,0,0
2731_0105_A_1173	0,0,0,0,0,0
2731_0105_A_1174	0,0,0,0,0,0
2731_0105_A_1175	0,0,0,0,0,0
2731_0105_A_1176	0,0,0,0,0,0
2731_0105_A_1177	0,0,0,0,0,0
2731_0106_A_1178	0,0,0,0,0,0
2731_0106_A_1179	0,0,0,0,0,0
2731_0106_A_1180	0,0,0,0,0,0
2731_0106_A_1181	0,0,0,0,0,0
2731_0106_A_1182	0,0,0,0,0,0
2731_0106_A_1183	0,0,0,0,0,0
2731_0106_A_1184	0,0,0,0,0,0
2731_0106_A_1185	0,0,0,0,0,0
2731_0106_A_1186	0,0,0,0,0,0
2731_0106_A_1187	0,0,0,0,0,0
2731_0106_A_1188	0,0,0,0,0,0
2731_0106_A_1190	0,0,0,0,0,0
2731_0106_A_1191	0,0,0,0,0,0
2731_0106_A_1192	0,0,0,0,0,0
2731_0106_A_1193	0,0,0,0,0,0
2731_0106_A_1195	0,0,0,0,0,0
2731_0106_A_1196	0,0,0,0,0,0
2731_0106_A_1197	0,0,0,0,0,0
2731_0106_A_1198	0,0,0,0,0,0
2731_0106_A_1199	0,0,0,0,0,0
2731_0106_A_1200	0,0,0,0,0,0
2731_0106_A_1201	0,0,0,0,0,0
2731_0106_A_1202	0,0,0,0,0,0
2731_0106_A_1203	0,0,0,0,0,0
2731_0106_A_1204	0,0,0,0,0,0
2731_0106_A_1205	0,0,0,0,0,0
2731_0106_A_1206	0,0,0,0,0,0
2731_0106_A_1207	0,0,0,0,0,0
2731_0106_A_1208	0,0,0,0,0,0
2731_0106_A_1209	0,0,0,0,0,0
2731_0106_A_1210	0,0,0,0,0,0
2731_0106_A_1211	0,0,0,0,0,0
2731_0107_A_1212	0,0,0,0,0,0
2731_0107_A_1213	0,0,0,0,0,0
2731_0107_A_1214	0,0,0,0,0,0
2731_0107_A_1215	0,0,0,0,0,0
2731_0107_A_1216	0,0,0,0,0,0
2731_0107_A_1217	0,0,0,0,0,0
2731_0107_A_1219	0,0,0,0,0,0
2731_0107_A_1220	0,0,0,0,0,0
2731_0107_A_1221	0,0,0,0,0,0
2731_0107_A_1222	0,0,0,0,0,0
2731_0107_A_1223	0,0,0,0,0,0
2731_0107_A_1224	0,0,0,0,0,0
2731_0107_A_1225	0,0,0,0,0,0
2731_0107_A_1226	0,0,0,0,0,0
2731_0107_A_1227	0,0,0,0,0,0
2731_0107_A_1228	0,0,0,0,0,0
2731_0107_A_1229	0,0,0,0,0,0
2731_0108_A_1235	0,0,0,0,0,0
2731_0108_A_1237	0,0,0,0,0,0
2731_0109_A_1239	0,0,0,0,0,0
2731_0109_A_1240	0,0,0,0,0,0
2731_0109_A_1243	0,0,0,0,0,0
2731_0109_A_1242	0,0,0,0,0,0
2731_0112_A_1262	0,0,0,0,0,0
2731_0112_A_1266	0,0,0,0,0,0
2731_0112_A_1268	0,0,0,0,0,0
2731_0113_A_1272	0,0,0,0,0,0
2731_0113_A_1274	0,0,0,0,0,0
2731_0113_A_1275	0,0,0,0,0,0
2731_0107_A_1230	0,0,0,0,0,0
2731_0107_A_1231	0,0,0,0,0,0
2731_0107_A_1232	0,0,0,0,0,0
2731_0107_A_1233	0,0,0,0,0,0
2731_0108_A_1236	0,0,0,0,0,0
2731_0108_A_1238	0,0,0,0,0,0
2731_0109_A_1241	0,0,0,0,0,0
2731_0109_A_1244	0,0,0,0,0,0
2731_0109_A_1245	0,0,0,0,0,0
2731_0109_A_1246	0,0,0,0,0,0
2731_0109_A_1247	0,0,0,0,0,0
2731_0109_A_1248	0,0,0,0,0,0
2731_0109_A_1249	0,0,0,0,0,0
2731_0109_A_1250	0,0,0,0,0,0
2731_0110_A_1251	0,0,0,0,0,0
2731_0110_A_1252	0,0,0,0,0,0
2731_0111_A_1253	0,0,0,0,0,0
2731_0111_A_1257	0,0,0,0,0,0
2731_0111_A_1259	0,0,0,0,0,0
2731_0112_A_1264	0,0,0,0,0,0
2731_0113_A_1276	0,0,0,0,0,0
2731_0114_A_1277	0,0,0,0,0,0
2731_0114_A_1278	0,0,0,0,0,0
2731_0114_A_1281	0,0,0,0,0,0
2731_0114_A_1282	0,0,0,0,0,0
2731_0114_A_1283	0,0,0,0,0,0
2731_0114_A_1284	0,0,0,0,0,0
2731_0114_A_1285	0,0,0,0,0,0
2731_0114_A_1286	0,0,0,0,0,0
2731_0114_A_1287	0,0,0,0,0,0
2731_0114_A_1288	0,0,0,0,0,0
2731_0114_A_1289	0,0,0,0,0,0
2731_0114_A_1290	0,0,0,0,0,0
2731_0114_A_1291	0,0,0,0,0,0
2731_0115_A_1292	0,0,0,0,0,0
2731_0115_A_1293	0,0,0,0,0,0
2731_0115_A_1296	0,0,0,0,0,0
2731_0115_A_1298	0,0,0,0,0,0
2731_0115_A_1299	0,0,0,0,0,0
2731_0115_A_1300	0,0,0,0,0,0
2731_0115_A_1301	0,0,0,0,0,0
2731_0115_A_1302	0,0,0,0,0,0
2731_0115_A_1303	0,0,0,0,0,0
2731_0115_A_1304	0,0,0,0,0,0
2731_0115_A_1305	0,0,0,0,0,0
2731_0115_A_1306	0,0,0,0,0,0
2731_0115_A_1307	0,0,0,0,0,0
2731_0115_A_1308	0,0,0,0,0,0
2731_0115_A_1309	0,0,0,0,0,0
2731_0115_A_1310	0,0,0,0,0,0
2731_0115_A_1311	0,0,0,0,0,0
2731_0116_A_1312	0,0,0,0,0,0
2731_0116_A_1313	0,0,0,0,0,0
2731_0116_A_1314	0,0,0,0,0,0
2731_0116_A_1315	0,0,0,0,0,0
2731_0116_A_1316	0,0,0,0,0,0
2731_0116_A_1317	0,0,0,0,0,0
2731_0116_A_1318	0,0,0,0,0,0
2731_0116_A_1319	0,0,0,0,0,0
2731_0116_A_1320	0,0,0,0,0,0
2731_0116_A_1321	0,0,0,0,0,0
2731_0115_A_1294	0,0,0,0,0,0
2731_0115_A_1295	0,0,0,0,0,0
2731_0115_A_1297	0,0,0,0,0,0
2731_0116_A_1322	0,0,0,0,0,0
2731_0116_A_1323	0,0,0,0,0,0
2731_0116_A_1324	0,0,0,0,0,0
2731_0116_A_1325	0,0,0,0,0,0
2731_0116_A_1326	0,0,0,0,0,0
2731_0116_A_1327	0,0,0,0,0,0
2731_0116_A_1328	0,0,0,0,0,0
2731_0116_A_1329	0,0,0,0,0,0
2731_0116_A_1330	0,0,0,0,0,0
2731_0116_A_1331	0,0,0,0,0,0
2731_0116_A_1332	0,0,0,0,0,0
2731_0116_A_1333	0,0,0,0,0,0
2731_0116_A_1334	0,0,0,0,0,0
2731_0116_A_1335	0,0,0,0,0,0
2731_0116_A_1336	0,0,0,0,0,0
2731_0116_A_1337	0,0,0,0,0,0
2731_0116_A_1338	0,0,0,0,0,0
2731_0116_A_1339	0,0,0,0,0,0
2731_0116_A_1340	0,0,0,0,0,0
2731_0116_A_1341	0,0,0,0,0,0
2731_0116_A_1342	0,0,0,0,0,0
2731_0116_A_1343	0,0,0,0,0,0
2731_0116_A_1344	0,0,0,0,0,0
2731_0116_A_1345	0,0,0,0,0,0
2731_0116_A_1346	0,0,0,0,0,0
2731_0116_A_1347	0,0,0,0,0,0
2731_0116_A_1348	0,0,0,0,0,0
2731_0116_A_1349	0,0,0,0,0,0
2731_0116_A_1350	0,0,0,0,0,0
2731_0116_A_1351	0,0,0,0,0,0
2731_0116_A_1352	0,0,0,0,0,0
2731_0116_A_1353	0,0,0,0,0,0
2731_0116_A_1354	0,0,0,0,0,0
2731_0116_A_1355	0,0,0,0,0,0
2731_0116_A_1356	0,0,0,0,0,0
2731_0116_A_1357	0,0,0,0,0,0
2731_0116_A_1358	0,0,0,0,0,0
2731_0116_A_1361	0,0,0,0,0,0
2731_0116_A_1362	0,0,0,0,0,0
2731_0116_A_1363	0,0,0,0,0,0
2731_0116_A_1364	0,0,0,0,0,0
2731_0116_A_1365	0,0,0,0,0,0
2731_0116_A_1366	0,0,0,0,0,0
2731_0116_A_1367	0,0,0,0,0,0
2731_0116_A_1359	0,0,0,0,0,0
2731_0116_A_1360	0,0,0,0,0,0
2731_0116_A_1368	0,0,0,0,0,0
2731_0117_A_1369	0,0,0,0,0,0
2731_0117_A_1370	0,0,0,0,0,0
2731_0117_A_1371	0,0,0,0,0,0
2731_0117_A_1374	0,0,0,0,0,0
2731_0117_A_1375	0,0,0,0,0,0
2731_0118_A_1376	0,0,0,0,0,0
2731_0118_A_1377	0,0,0,0,0,0
2731_0119_A_1378	0,0,0,0,0,0
2731_0119_A_1379	0,0,0,0,0,0
2731_0120_A_1380	0,0,0,0,0,0
2731_0120_A_1381	0,0,0,0,0,0
2731_0120_A_1382	0,0,0,0,0,0
2731_0121_A_1383	0,0,0,0,0,0
2731_0121_A_1384	0,0,0,0,0,0
2731_0121_A_1385	0,0,0,0,0,0
2731_0122_A_1386	0,0,0,0,0,0
2731_0122_A_1387	0,0,0,0,0,0
2731_0123_A_1388	0,0,0,0,0,0
2731_0124_A_1389	0,0,0,0,0,0
2731_0124_A_1390	0,0,0,0,0,0
2731_0125_A_1391	0,0,0,0,0,0
2731_0125_A_1392	0,0,0,0,0,0
2731_0126_A_1393	0,0,0,0,0,0
2731_0126_A_1394	0,0,0,0,0,0
2731_0127_A_1395	0,0,0,0,0,0
2731_0127_A_1396	0,0,0,0,0,0
2731_0127_A_1397	0,0,0,0,0,0
2731_0127_A_1398	0,0,0,0,0,0
2731_0127_A_1400	0,0,0,0,0,0
2731_0127_A_1401	0,0,0,0,0,0
2731_0127_A_1403	0,0,0,0,0,0
2731_0127_A_1405	0,0,0,0,0,0
2731_0128_A_1406	0,0,0,0,0,0
2731_0128_A_1407	0,0,0,0,0,0
2731_0128_A_1408	0,0,0,0,0,0
2731_0128_A_1409	0,0,0,0,0,0
2731_0128_A_1410	0,0,0,0,0,0
2731_0128_A_1411	0,0,0,0,0,0
2731_0128_A_1412	0,0,0,0,0,0
2731_0128_A_1413	0,0,0,0,0,0
2731_0128_A_1415	0,0,0,0,0,0
2731_0128_A_1417	0,0,0,0,0,0
2731_0128_A_1418	0,0,0,0,0,0
2731_0128_A_1419	0,0,0,0,0,0
2731_0128_A_1420	0,0,0,0,0,0
2731_0128_A_1421	0,0,0,0,0,0
2731_0128_A_1422	0,0,0,0,0,0
2731_0128_A_1423	0,0,0,0,0,0
2731_0128_A_1424	0,0,0,0,0,0
2731_0128_A_1425	0,0,0,0,0,0
2731_0128_A_1426	0,0,0,0,0,0
2731_0128_A_1427	0,0,0,0,0,0
2731_0128_A_1428	0,0,0,0,0,0
2731_0128_A_1429	0,0,0,0,0,0
2731_0128_A_1430	0,0,0,0,0,0
2731_0128_A_1431	0,0,0,0,0,0
2731_0128_A_1432	0,0,0,0,0,0
2731_0128_A_1433	0,0,0,0,0,0
2731_0128_A_1434	0,0,0,0,0,0
2731_0128_A_1435	0,0,0,0,0,0
2731_0128_A_1436	0,0,0,0,0,0
2731_0128_A_1437	0,0,0,0,0,0
2731_0128_A_1438	0,0,0,0,0,0
2731_0128_A_1439	0,0,0,0,0,0
2731_0128_A_1440	0,0,0,0,0,0
2731_0128_A_1441	0,0,0,0,0,0
2731_0128_A_1442	0,0,0,0,0,0
2731_0129_A_1443	0,0,0,0,0,0
2731_0129_A_1444	0,0,0,0,0,0
2731_0130_A_1446	0,0,0,0,0,0
2731_0130_A_1447	0,0,0,0,0,0
2731_0130_A_1448	0,0,0,0,0,0
2731_0130_A_1450	0,0,0,0,0,0
2731_0130_A_1451	0,0,0,0,0,0
2731_0131_A_1452	0,0,0,0,0,0
2731_0131_A_1453	0,0,0,0,0,0
2731_0131_A_1454	0,0,0,0,0,0
2731_0131_A_1455	0,0,0,0,0,0
2731_0131_A_1456	0,0,0,0,0,0
2731_0132_A_1457	0,0,0,0,0,0
2731_0132_A_1459	0,0,0,0,0,0
2731_0133_A_1460	0,0,0,0,0,0
2731_0133_A_1461	0,0,0,0,0,0
2731_0133_A_1462	0,0,0,0,0,0
2731_0133_A_1463	0,0,0,0,0,0
2731_0133_A_1464	0,0,0,0,0,0
2731_0133_A_1465	0,0,0,0,0,0
2731_0133_A_1466	0,0,0,0,0,0
2731_0133_A_1467	0,0,0,0,0,0
2731_0133_A_1468	0,0,0,0,0,0
2731_0133_A_1469	0,0,0,0,0,0
2731_0133_A_1470	0,0,0,0,0,0
2731_0133_A_1471	0,0,0,0,0,0
2731_0133_A_1472	0,0,0,0,0,0
2731_0133_A_1473	0,0,0,0,0,0
2731_0134_A_1474	0,0,0,0,0,0
2731_0134_A_1475	0,0,0,0,0,0
2731_0134_A_1476	0,0,0,0,0,0
2731_0134_A_1477	0,0,0,0,0,0
2731_0134_A_1478	0,0,0,0,0,0
2731_0134_A_1479	0,0,0,0,0,0
2731_0134_A_1480	0,0,0,0,0,0
2731_0134_A_1481	0,0,0,0,0,0
2731_0134_A_1482	0,0,0,0,0,0
2731_0134_A_1483	0,0,0,0,0,0
2731_0134_A_1484	0,0,0,0,0,0
2731_0134_A_1485	0,0,0,0,0,0
2731_0134_A_1486	0,0,0,0,0,0
2731_0134_A_1487	0,0,0,0,0,0
2731_0134_A_1488	0,0,0,0,0,0
2731_0134_A_1489	0,0,0,0,0,0
2731_0134_A_1490	0,0,0,0,0,0
2731_0134_A_1491	0,0,0,0,0,0
2731_0134_A_1492	0,0,0,0,0,0
2731_0134_A_1493	0,0,0,0,0,0
2731_0136_A_1495	0,0,0,0,0,0
2731_0136_A_1496	0,0,0,0,0,0
2731_0136_A_1497	0,0,0,0,0,0
2731_0136_A_1498	0,0,0,0,0,0
2731_0136_A_1499	0,0,0,0,0,0
2731_0136_A_1500	0,0,0,0,0,0
2731_0136_A_1502	0,0,0,0,0,0
2731_0136_A_1503	0,0,0,0,0,0
2731_0136_A_1505	0,0,0,0,0,0
2731_0136_A_1507	0,0,0,0,0,0
2731_0136_A_1508	0,0,0,0,0,0
2731_0136_A_1509	0,0,0,0,0,0
2731_0136_A_1510	0,0,0,0,0,0
2731_0137_A_1511	0,0,0,0,0,0
2731_0138_A_1514	0,0,0,0,0,0
2731_0138_A_1515	0,0,0,0,0,0
2731_0138_A_1516	0,0,0,0,0,0
2731_0138_A_1517	0,0,0,0,0,0
2731_0138_A_1518	0,0,0,0,0,0
2731_0138_A_1519	0,0,0,0,0,0
2731_0138_A_1520	0,0,0,0,0,0
2731_0138_A_1521	0,0,0,0,0,0
2731_0138_A_1522	0,0,0,0,0,0
2731_0138_A_1524	0,0,0,0,0,0
2731_0138_A_1525	0,0,0,0,0,0
2731_0138_A_1526	0,0,0,0,0,0
2731_0138_A_1530	0,0,0,0,0,0
2731_0138_A_1529	0,0,0,0,0,0
2731_0138_A_1531	0,0,0,0,0,0
2731_0138_A_1532	0,0,0,0,0,0
2731_0138_A_1534	0,0,0,0,0,0
2731_0138_A_1535	0,0,0,0,0,0
2731_0138_A_1536	0,0,0,0,0,0
2731_0138_A_1537	0,0,0,0,0,0
2731_0138_A_1538	0,0,0,0,0,0
2731_0138_A_1539	0,0,0,0,0,0
2731_0138_A_1540	0,0,0,0,0,0
2731_0138_A_1541	0,0,0,0,0,0
2731_0138_A_1542	0,0,0,0,0,0
2731_0138_A_1543	0,0,0,0,0,0
2731_0138_A_1544	0,0,0,0,0,0
2731_0138_A_1545	0,0,0,0,0,0
2731_0138_A_1546	0,0,0,0,0,0
2731_0138_A_1547	0,0,0,0,0,0
2731_0138_A_1548	0,0,0,0,0,0
2731_0138_A_1549	0,0,0,0,0,0
2731_0138_A_1550	0,0,0,0,0,0
2731_0138_A_1551	0,0,0,0,0,0
2731_0138_A_1552	0,0,0,0,0,0
2731_0138_A_1553	0,0,0,0,0,0
2731_0138_A_1554	0,0,0,0,0,0
2731_0138_A_1555	0,0,0,0,0,0
2731_0138_A_1528	0,0,0,0,0,0
2731_0138_A_1533	0,0,0,0,0,0
2731_0137_A_1512	0,0,0,0,0,0
2731_0138_A_1513	0,0,0,0,0,0
2731_0138_A_1523	0,0,0,0,0,0
2731_0138_A_1527	0,0,0,0,0,0
2731_0138_A_1556	0,0,0,0,0,0
2731_0138_A_1557	0,0,0,0,0,0
2731_0138_A_1558	0,0,0,0,0,0
2731_0138_A_1559	0,0,0,0,0,0
2731_0138_A_1560	0,0,0,0,0,0
2731_0138_A_1561	0,0,0,0,0,0
2731_0138_A_1562	0,0,0,0,0,0
2731_0138_A_1563	0,0,0,0,0,0
2731_0138_A_1564	0,0,0,0,0,0
2731_0138_A_1565	0,0,0,0,0,0
2731_0138_A_1566	0,0,0,0,0,0
2731_0138_A_1567	0,0,0,0,0,0
2731_0138_A_1568	0,0,0,0,0,0
2731_0138_A_1569	0,0,0,0,0,0
2731_0138_A_1570	0,0,0,0,0,0
2731_0138_A_1571	0,0,0,0,0,0
2731_0138_A_1572	0,0,0,0,0,0
2731_0138_A_1573	0,0,0,0,0,0
2731_0138_A_1574	0,0,0,0,0,0
2731_0138_A_1575	0,0,0,0,0,0
2731_0138_A_1576	0,0,0,0,0,0
2731_0138_A_1577	0,0,0,0,0,0
2731_0138_A_1578	0,0,0,0,0,0
2731_0138_A_1579	0,0,0,0,0,0
2731_0138_A_1580	0,0,0,0,0,0
2731_0138_A_1581	0,0,0,0,0,0
2731_0138_A_1582	0,0,0,0,0,0
2731_0138_A_1583	0,0,0,0,0,0
2731_0138_A_1584	0,0,0,0,0,0
2731_0138_A_1585	0,0,0,0,0,0
2731_0138_A_1586	0,0,0,0,0,0
2731_0138_A_1587	0,0,0,0,0,0
2731_0138_A_1588	0,0,0,0,0,0
2731_0138_A_1589	0,0,0,0,0,0
2731_0138_A_1591	0,0,0,0,0,0
2731_0138_A_1592	0,0,0,0,0,0
2731_0138_A_1594	0,0,0,0,0,0
2731_0138_A_1595	0,0,0,0,0,0
2731_0138_A_1596	0,0,0,0,0,0
2731_0138_A_1597	0,0,0,0,0,0
2731_0138_A_1598	0,0,0,0,0,0
2731_0138_A_1599	0,0,0,0,0,0
2731_0138_A_1600	0,0,0,0,0,0
2731_0138_A_1601	0,0,0,0,0,0
2731_0138_A_1602	0,0,0,0,0,0
2731_0138_A_1603	0,0,0,0,0,0
2731_0138_A_1604	0,0,0,0,0,0
2731_0138_A_1605	0,0,0,0,0,0
2731_0138_A_1606	0,0,0,0,0,0
2731_0138_A_1607	0,0,0,0,0,0
2731_0138_A_1608	0,0,0,0,0,0
2731_0138_A_1609	0,0,0,0,0,0
2731_0138_A_1610	0,0,0,0,0,0
2731_0138_A_1611	0,0,0,0,0,0
2731_0138_A_1612	0,0,0,0,0,0
2731_0138_A_1613	0,0,0,0,0,0
2731_0139_A_1615	0,0,0,0,0,0
2731_0139_A_1616	0,0,0,0,0,0
2731_0139_A_1617	0,0,0,0,0,0
2731_0140_A_1618	0,0,0,0,0,0
2731_0140_A_1620	0,0,0,0,0,0
2731_0140_A_1622	0,0,0,0,0,0
2731_0141_A_1634	0,0,0,0,0,0
2731_0141_A_1635	0,0,0,0,0,0
2731_0142_A_1637	0,0,0,0,0,0
2731_0142_A_1638	0,0,0,0,0,0
2731_0142_A_1639	0,0,0,0,0,0
2731_0140_A_1619	0,0,0,0,0,0
2731_0140_A_1621	0,0,0,0,0,0
2731_0140_A_1623	0,0,0,0,0,0
2731_0140_A_1624	0,0,0,0,0,0
2731_0140_A_1625	0,0,0,0,0,0
2731_0140_A_1626	0,0,0,0,0,0
2731_0140_A_1627	0,0,0,0,0,0
2731_0141_A_1628	0,0,0,0,0,0
2731_0141_A_1629	0,0,0,0,0,0
2731_0141_A_1630	0,0,0,0,0,0
2731_0141_A_1631	0,0,0,0,0,0
2731_0141_A_1632	0,0,0,0,0,0
2731_0141_A_1633	0,0,0,0,0,0
2731_0142_A_1640	0,0,0,0,0,0
2731_0143_A_1641	0,0,0,0,0,0
2731_0144_A_1645	0,0,0,0,0,0
2731_0145_A_1646	0,0,0,0,0,0
2731_0146_A_1647	0,0,0,0,0,0
2731_0146_A_1648	0,0,0,0,0,0
2731_0146_A_1651	0,0,0,0,0,0
2731_0147_A_1652	0,0,0,0,0,0
2731_0147_A_1653	0,0,0,0,0,0
2731_0147_A_1654	0,0,0,0,0,0
2731_0148_A_1655	0,0,0,0,0,0
2731_0148_A_1656	0,0,0,0,0,0
2731_0148_A_1657	0,0,0,0,0,0
2731_0148_A_1658	0,0,0,0,0,0
2731_0148_A_1661	0,0,0,0,0,0
2731_0148_A_1662	0,0,0,0,0,0
2731_0149_A_1663	0,0,0,0,0,0
2731_0149_A_1664	0,0,0,0,0,0
2731_0149_A_1665	0,0,0,0,0,0
2731_0151_A_1671	0,0,0,0,0,0
2731_0151_A_1672	0,0,0,0,0,0
2731_0151_A_1673	0,0,0,0,0,0
2731_0151_A_1674	0,0,0,0,0,0
2731_0151_A_1675	0,0,0,0,0,0
2731_0151_A_1676	0,0,0,0,0,0
2731_0151_A_1677	0,0,0,0,0,0
2731_0151_A_1678	0,0,0,0,0,0
2731_0143_A_1642	0,0,0,0,0,0
2731_0143_A_1643	0,0,0,0,0,0
2731_0146_A_1649	0,0,0,0,0,0
2731_0146_A_1650	0,0,0,0,0,0
2731_0148_A_1659	0,0,0,0,0,0
2731_0148_A_1660	0,0,0,0,0,0
2731_0149_A_1666	0,0,0,0,0,0
2731_0149_A_1667	0,0,0,0,0,0
2731_0150_A_1668	0,0,0,0,0,0
2731_0151_A_1669	0,0,0,0,0,0
2731_0151_A_1670	0,0,0,0,0,0
2731_0151_A_1679	0,0,0,0,0,0
2731_0151_A_1680	0,0,0,0,0,0
2731_0151_A_1681	0,0,0,0,0,0
2731_0151_A_1682	0,0,0,0,0,0
2731_0151_A_1683	0,0,0,0,0,0
3002_0001_A_9	0,0,0,0,0,0
3002_0001_A_10	0,0,0,0,0,0
3002_0001_A_13	0,0,0,0,0,0
3002_0001_A_15	0,0,0,0,0,0
3002_0001_A_19	0,0,0,0,0,0
3002_0002_A_21	0,0,0,0,0,0
3002_0002_A_27	0,0,0,0,0,0
3002_0002_A_30	0,0,0,0,0,0
3002_0002_A_29	0,0,0,0,0,0
3002_0003_A_34	0,0,0,0,0,0
3002_0002_A_33	0,0,0,0,0,0
3002_0003_A_43	0,0,0,0,0,0
3002_0003_A_38	0,0,0,0,0,0
3002_0003_A_46	0,0,0,0,0,0
3002_0003_A_51	0,0,0,0,0,0
3002_0003_A_52	0,0,0,0,0,0
3002_0003_A_53	0,0,0,0,0,0
3002_0001_A_12	0,0,0,0,0,0
3002_0003_A_41	0,0,0,0,0,0
3002_0003_A_47	0,0,0,0,0,0
3002_0002_A_22	0,0,0,0,0,0
3002_0002_A_24	0,0,0,0,0,0
3002_0002_A_32	0,0,0,0,0,0
3002_0002_A_28	0,0,0,0,0,0
3002_0003_A_37	0,0,0,0,0,0
3002_0003_A_40	0,0,0,0,0,0
3002_0003_A_42	0,0,0,0,0,0
3002_0003_A_45	0,0,0,0,0,0
3002_0003_A_48	0,0,0,0,0,0
3002_0003_A_49	0,0,0,0,0,0
3002_0003_A_50	0,0,0,0,0,0
3002_0003_A_54	0,0,0,0,0,0
3002_0003_A_56	0,0,0,0,0,0
3002_0003_A_59	0,0,0,0,0,0
3002_0003_A_60	0,0,0,0,0,0
3002_0003_A_61	0,0,0,0,0,0
3002_0003_A_62	0,0,0,0,0,0
3002_0003_A_64	0,0,0,0,0,0
3002_0003_A_67	0,0,0,0,0,0
3002_0003_A_69	0,0,0,0,0,0
3002_0003_A_68	0,0,0,0,0,0
3002_0004_A_76	0,0,0,0,0,0
3002_0004_A_88	0,0,0,0,0,0
3002_0004_A_91	0,0,0,0,0,0
3002_0004_A_90	0,0,0,0,0,0
3002_0004_A_96	0,0,0,0,0,0
3002_0004_A_98	0,0,0,0,0,0
3002_0004_A_100	0,0,0,0,0,0
3002_0004_A_77	0,0,0,0,0,0
3002_0004_A_81	0,0,0,0,0,0
3002_0004_A_85	0,0,0,0,0,0
3002_0004_A_86	0,0,0,0,0,0
3002_0004_A_93	0,0,0,0,0,0
3002_0004_A_92	0,0,0,0,0,0
3002_0003_A_58	0,0,0,0,0,0
3002_0003_A_57	0,0,0,0,0,0
3002_0003_A_63	0,0,0,0,0,0
3002_0003_A_66	0,0,0,0,0,0
3002_0003_A_65	0,0,0,0,0,0
3002_0004_A_73	0,0,0,0,0,0
3002_0004_A_74	0,0,0,0,0,0
3002_0004_A_79	0,0,0,0,0,0
3002_0004_A_82	0,0,0,0,0,0
3002_0004_A_83	0,0,0,0,0,0
3002_0004_A_87	0,0,0,0,0,0
3002_0004_A_89	0,0,0,0,0,0
3002_0004_A_94	0,0,0,0,0,0
3002_0004_A_95	0,0,0,0,0,0
3002_0004_A_97	0,0,0,0,0,0
3002_0004_A_102	0,0,0,0,0,0
3002_0004_A_104	0,0,0,0,0,0
3002_0004_A_106	0,0,0,0,0,0
3002_0005_A_111	0,0,0,0,0,0
3002_0005_A_112	0,0,0,0,0,0
3002_0005_A_118	0,0,0,0,0,0
3002_0006_A_124	0,0,0,0,0,0
3002_0006_A_128	0,0,0,0,0,0
3002_0006_A_129	0,0,0,0,0,0
3002_0006_A_132	0,0,0,0,0,0
3002_0006_A_137	0,0,0,0,0,0
3002_0007_A_143	0,0,0,0,0,0
3002_0008_A_145	0,0,0,0,0,0
3002_0009_A_147	0,0,0,0,0,0
3002_0005_A_108	0,0,0,0,0,0
3002_0005_A_115	0,0,0,0,0,0
3002_0006_A_122	0,0,0,0,0,0
